,GSE Day,GSE Time,TLM frame counter,"Pc,rde","Pc,pde","a_x,ci","a_y,ci","a_z,ci","omg_x,ci","omg_y,ci","omg_z,ci",DES loop counter
2,295,53078.433,21778,0.09847259521484375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9299
3,295,53078.434,21779,,0.0999603271484375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9300
4,295,53078.434,21780,0.0911102294921875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9301
5,295,53078.435,21781,,0.09748077392578125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9302
6,295,53078.436,21782,0.0883636474609375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9303
7,295,53078.436,21783,,0.09587860107421875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9304
0,295,53078.437,21784,0.10106658935546875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9305
1,295,53078.438,21785,,0.0941619873046875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9306
2,295,53078.438,21786,0.09832000732421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9307
3,295,53078.439,21787,,0.0875244140625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9308
4,295,53078.439,21788,0.09603118896484375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9309
5,295,53078.44,21789,,0.1002655029296875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9310
6,295,53078.441,21790,0.09313201904296875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9311
7,295,53078.441,21791,,0.0979766845703125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9312
0,295,53078.442,21792,0.08870697021484375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9313
1,295,53078.443,21793,,0.0991973876953125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9314
2,295,53078.443,21794,0.09954071044921875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9315
3,295,53078.444,21795,,0.09210205078125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9316
4,295,53078.444,21796,0.10053253173828125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9317
5,295,53078.445,21797,,0.08527374267578125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9318
6,295,53078.446,21798,0.09870147705078125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9319
7,295,53078.446,21799,,0.09595489501953125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9320
0,295,53078.447,21800,0.0938568115234375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9321
1,295,53078.448000000004,21801,,0.10121917724609375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9322
2,295,53078.448000000004,21802,0.0859222412109375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9323
3,295,53078.449,21803,,0.0981292724609375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9324
4,295,53078.449,21804,0.09374237060546875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9325
5,295,53078.450000000004,21805,,0.09282684326171875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9326
6,295,53078.451,21806,0.10205841064453125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9327
7,295,53078.451,21807,,0.0915679931640625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9328
0,295,53078.452000000005,21808,0.10114288330078125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9329
1,295,53078.453,21809,,0.0877532958984375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9330
2,295,53078.453,21810,0.09740447998046875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9331
3,295,53078.454000000005,21811,,0.10076141357421875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9332
4,295,53078.454000000005,21812,0.09214019775390625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9333
5,295,53078.455,21813,,0.0995025634765625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9334
6,295,53078.456000000006,21814,0.08664703369140625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9335
7,295,53078.456000000006,21815,,0.09633636474609375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9336
0,295,53078.457,21816,0.10205841064453125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9337
1,295,53078.458000000006,21817,,0.09137725830078125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9338
2,295,53078.458000000006,21818,0.10106658935546875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9339
3,295,53078.459,21819,,0.08687591552734375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9340
4,295,53078.459,21820,0.0975189208984375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9341
5,295,53078.46,21821,,0.0985870361328125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9342
6,295,53078.460999999996,21822,0.09503936767578125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9343
7,295,53078.460999999996,21823,,0.09984588623046875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9344
0,295,53078.462,21824,0.0894317626953125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9345
1,295,53078.462999999996,21825,,0.09423828125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9346
2,295,53078.462999999996,21826,0.09564971923828125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9347
3,295,53078.464,21827,,0.09175872802734375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9348
4,295,53078.464,21828,0.102020263671875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9349
5,295,53078.465,21829,,0.08885955810546875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9350
6,295,53078.466,21830,0.0996551513671875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9351
7,295,53078.466,21831,,0.0911102294921875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9352
0,295,53078.467,21832,0.09366607666015625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9353
1,295,53078.468,21833,,0.100494384765625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9354
2,295,53078.468,21834,0.092559814453125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9355
3,295,53078.469,21835,,0.1001129150390625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9356
4,295,53078.469,21836,0.08870697021484375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9357
5,295,53078.47,21837,,0.09748077392578125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9358
6,295,53078.471,21838,0.1040802001953125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9359
7,295,53078.471,21839,,0.090118408203125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9360
0,295,53078.472,21840,0.1014862060546875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9361
1,295,53078.473,21841,,0.08573150634765625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9362
2,295,53078.473,21842,0.09587860107421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9363
3,295,53078.474,21843,,0.09999847412109375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9364
4,295,53078.474,21844,0.09358978271484375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9365
5,295,53078.475,21845,,0.09942626953125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9366
6,295,53078.476,21846,0.08382415771484375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9367
7,295,53078.476,21847,,0.10015106201171875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9368
0,295,53078.477,21848,0.0979766845703125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9369
1,295,53078.478,21849,,0.09656524658203125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9370
2,295,53078.478,21850,0.10053253173828125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9371
3,295,53078.479,21851,,0.0891265869140625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9372
4,295,53078.479,21852,0.09946441650390625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9373
5,295,53078.48,21853,,0.09381866455078125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9374
6,295,53078.481,21854,0.095458984375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9375
7,295,53078.481,21855,,0.10076141357421875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9376
0,295,53078.482,21856,0.09175872802734375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9377
1,295,53078.483,21857,,0.09908294677734375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9378
2,295,53078.483,21858,0.08802032470703125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9379
3,295,53078.484000000004,21859,,0.09210205078125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9380
4,295,53078.484000000004,21860,0.1025543212890625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9381
5,295,53078.485,21861,,0.08870697021484375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9382
6,295,53078.486000000004,21862,0.099884033203125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9383
7,295,53078.486000000004,21863,,0.08618927001953125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9384
0,295,53078.487,21864,0.09801483154296875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9385
1,295,53078.488000000005,21865,,0.1004180908203125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9386
2,295,53078.488000000005,21866,0.0947723388671875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9387
3,295,53078.489,21867,,0.10037994384765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9388
4,295,53078.489,21868,0.08702850341796875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9389
5,295,53078.49,21869,,0.0958404541015625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9390
6,295,53078.490999999995,21870,0.09824371337890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9391
7,295,53078.490999999995,21871,,0.08863067626953125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9392
0,295,53078.492,21872,0.10160064697265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9393
1,295,53078.492999999995,21873,,0.0865325927734375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9394
2,295,53078.492999999995,21874,0.099273681640625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9395
3,295,53078.494,21875,,0.09534454345703125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9396
4,295,53078.494,21876,0.095916748046875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9397
5,295,53078.494999999995,21877,,0.101409912109375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9398
6,295,53078.496,21878,0.0899658203125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9399
7,295,53078.496,21879,,0.09931182861328125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9400
0,295,53078.496999999996,21880,0.08931732177734375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9401
1,295,53078.498,21881,,0.09435272216796875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9402
2,295,53078.498,21882,0.1021728515625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9403
3,295,53078.498999999996,21883,,0.09088134765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9404
4,295,53078.498999999996,21884,0.09915924072265625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9405
5,295,53078.5,21885,,0.0887451171875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9406
6,295,53078.501,21886,0.09694671630859375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9407
7,295,53078.501,21887,,0.10064697265625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9408
0,295,53078.502,21888,0.09511566162109375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9409
1,295,53078.503,21889,,0.0982818603515625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9410
2,295,53078.503,21890,0.0851593017578125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9411
3,295,53078.504,21891,,0.09595489501953125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9412
4,295,53078.504,21892,0.09885406494140625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9413
5,295,53078.505,21893,,0.09389495849609375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9414
6,295,53078.506,21894,0.10015106201171875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9415
7,295,53078.506,21895,,0.0901947021484375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9416
0,295,53078.507,21896,0.0979766845703125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9417
1,295,53078.508,21897,,0.097137451171875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9418
2,295,53078.508,21898,0.09305572509765625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9419
3,295,53078.509,21899,,0.1009521484375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9420
4,295,53078.509,21900,0.0860748291015625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9421
5,295,53078.51,21901,,0.09942626953125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9422
6,295,53078.511,21902,0.097747802734375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9423
7,295,53078.511,21903,,0.0952301025390625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9424
0,295,53078.512,21904,0.1019439697265625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9425
1,295,53078.513,21905,,0.0911865234375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9426
2,295,53078.513,21906,0.10076141357421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9427
3,295,53078.514,21907,,0.08855438232421875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9428
4,295,53078.514,21908,0.09679412841796875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9429
5,295,53078.515,21909,,0.1008758544921875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9430
6,295,53078.516,21910,0.09267425537109375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9431
7,295,53078.516,21911,,0.09984588623046875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9432
0,295,53078.517,21912,0.0869903564453125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9433
1,295,53078.518000000004,21913,,0.0960693359375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9434
2,295,53078.518000000004,21914,0.099578857421875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9435
3,295,53078.519,21915,,0.09534454345703125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9436
4,295,53078.519,21916,0.10060882568359375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9437
5,295,53078.52,21917,,0.0912628173828125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9438
6,295,53078.52099999999,21918,0.0982818603515625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9439
7,295,53078.52099999999,21919,,0.09755706787109375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9440
0,295,53078.522,21920,0.09423828125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9441
1,295,53078.522999999994,21921,,0.10053253173828125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9442
2,295,53078.522999999994,21922,0.0915679931640625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9443
3,295,53078.524,21923,,0.096527099609375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9444
4,295,53078.524,21924,0.09366607666015625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9445
5,295,53078.524999999994,21925,,0.091339111328125,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9446
6,295,53078.526,21926,0.1025543212890625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9447
7,295,53078.526,21927,,0.08935546875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9448
0,295,53078.526999999995,21928,0.10015106201171875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9449
1,295,53078.528,21929,,0.09015655517578125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9450
2,295,53078.528,21930,0.0956878662109375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9451
3,295,53078.528999999995,21931,,0.0999603271484375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9452
4,295,53078.528999999995,21932,0.09244537353515625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9453
5,295,53078.53,21933,,0.09893035888671875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9454
6,295,53078.530999999995,21934,0.08840179443359375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9455
7,295,53078.530999999995,21935,,0.0978240966796875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9456
0,295,53078.532,21936,0.10007476806640625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9457
1,295,53078.532999999996,21937,,0.0911865234375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9458
2,295,53078.532999999996,21938,0.10137176513671875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9459
3,295,53078.534,21939,,0.08664703369140625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9460
4,295,53078.534,21940,0.09748077392578125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9461
5,295,53078.534999999996,21941,,0.09824371337890625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9462
6,295,53078.536,21942,0.094390869140625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9463
7,295,53078.536,21943,,0.100189208984375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9464
0,295,53078.537,21944,0.0876007080078125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9465
1,295,53078.538,21945,,0.0972900390625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9466
2,295,53078.538,21946,0.09648895263671875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9467
3,295,53078.539,21947,,0.09423828125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9468
4,295,53078.539,21948,0.10045623779296875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9469
5,295,53078.54,21949,,0.09023284912109375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9470
6,295,53078.541,21950,0.09870147705078125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9471
7,295,53078.541,21951,,0.09099578857421875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9472
0,295,53078.547,21960,0.09923553466796875,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9481
1,295,53078.548,21961,,0.08817291259765625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9482
2,295,53078.548,21962,0.097900390625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9483
3,295,53078.549,21963,,0.0982818603515625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9484
4,295,53078.549,21964,0.09454345703125,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9485
5,295,53078.55,21965,,0.10221099853515625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9486
6,295,53078.551,21966,0.0886688232421875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9487
7,295,53078.551,21967,,0.09694671630859375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9488
0,295,53078.552,21968,0.09824371337890625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9489
1,295,53078.553,21969,,0.09046173095703125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9490
2,295,53078.553,21970,0.10198211669921875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9491
3,295,53078.554000000004,21971,,0.087066650390625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9492
4,295,53078.554000000004,21972,0.09893035888671875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9493
5,295,53078.555,21973,,0.09183502197265625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9494
6,295,53078.556000000004,21974,0.09481048583984375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9495
7,295,53078.556000000004,21975,,0.10129547119140625,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9496
0,295,53078.557,21976,0.08679962158203125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9497
1,295,53078.558000000005,21977,,0.0990447998046875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9498
2,295,53078.558000000005,21978,0.0898895263671875,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9499
3,295,53078.559,21979,,0.0962982177734375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9500
4,295,53078.559,21980,0.10045623779296875,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9501
5,295,53078.56,21981,,0.091796875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9502
6,295,53078.560999999994,21982,0.10037994384765625,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9503
7,295,53078.560999999994,21983,,0.08840179443359375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9504
0,295,53078.562,21984,0.09511566162109375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9505
1,295,53078.562999999995,21985,,0.100799560546875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9506
2,295,53078.562999999995,21986,0.09229278564453125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9507
3,295,53078.564,21987,,0.100494384765625,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9508
4,295,53078.564,21988,0.08473968505859375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9509
5,295,53078.564999999995,21989,,0.09641265869140625,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9510
6,295,53078.566,21990,0.098968505859375,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9511
7,295,53078.566,21991,,0.09381866455078125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9512
0,295,53078.566999999995,21992,0.1015625,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9513
1,295,53078.568,21993,,0.08672332763671875,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9514
2,295,53078.568,21994,0.098968505859375,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9515
3,295,53078.568999999996,21995,,0.0947723388671875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9516
4,295,53078.568999999996,21996,0.0926361083984375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9517
5,295,53078.57,21997,,0.10045623779296875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9518
6,295,53078.570999999996,21998,0.08367156982421875,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9519
7,295,53078.570999999996,21999,,0.09847259521484375,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9520
0,295,53078.572,22000,0.0911865234375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9521
1,295,53078.573,22001,,0.096527099609375,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9522
2,295,53078.573,22002,0.10221099853515625,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9523
3,295,53078.574,22003,,0.09008026123046875,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9524
4,295,53078.574,22004,0.10221099853515625,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9525
5,295,53078.575,22005,,0.08687591552734375,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9526
6,295,53078.576,22006,0.09698486328125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9527
7,295,53078.576,22007,,0.10053253173828125,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9528
0,295,53078.577,22008,0.09198760986328125,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9529
1,295,53078.578,22009,,0.10007476806640625,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9530
2,295,53078.578,22010,0.08466339111328125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9531
3,295,53078.579,22011,,0.09656524658203125,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9532
4,295,53078.579,22012,0.10091400146484375,,0.0,38160.0,38160.0,38160.0,38160.0,38160.0,9533
5,295,53078.58,22013,,0.09252166748046875,0.0,22288.0,22288.0,22288.0,22288.0,22288.0,9534
6,295,53078.581,22014,0.09961700439453125,,0.0,8208.0,8208.0,8208.0,8208.0,8208.0,9535
7,295,53078.581,22015,,0.084930419921875,0.0,33296.0,33296.0,33296.0,33296.0,33296.0,9536
0,295,53078.582,22016,0.09912109375,,0.0,17680.0,17680.0,17680.0,17680.0,17680.0,9537
1,295,53078.583,22017,,0.09778594970703125,0.0,1808.0,1808.0,1808.0,1808.0,1808.0,9538
2,295,53078.583,22018,0.09503936767578125,,0.0,28688.0,28688.0,28688.0,28688.0,28688.0,9539
3,295,53078.584,22019,,0.09908294677734375,0.0,12816.0,12816.0,12816.0,12816.0,12816.0,9540
